6,Tahoe,4,0.0201930215293,5.2792,0.00971325443249
7,Tahoe,4,0.020979020979,5.264,0.00967642765957
8,Tahoe,4,0.0207013749421,5.0712,0.00976655860546
9,Tahoe,4,0.0224093848699,5.2,0.00987145584615
10,Tahoe,4,0.0187100699726,5.1608,0.00973248504108
1,Tahoe,5,0.0250922509225,4.2272,0.00974859292203
2,Tahoe,5,0.0263110792912,4.352,0.00971970110294
3,Tahoe,5,0.0241391551296,4.3984,0.00986644307021
4,Tahoe,5,0.0287921348315,4.4256,0.00964795679682
5,Tahoe,5,0.0283576896312,4.468,0.00986295308863
6,Tahoe,5,0.0272469922151,4.3984,0.00977184721717
7,Tahoe,5,0.026414420846,4.364,0.00974843538038
8,Tahoe,5,0.0264758497317,4.3536,0.00966185097391
9,Tahoe,5,0.0282365476825,4.3776,0.00980067635234
10,Tahoe,5,0.0263629842181,4.3432,0.00966580383128
1,Tahoe,6,0.0343463780183,3.7112,0.00986583186031
2,Tahoe,6,0.0383175512002,3.4936,0.00979159239753
3,Tahoe,6,0.0378083299636,3.8072,0.00985656713595
4,Tahoe,6,0.0321503131524,3.7088,0.00982770880069
5,Tahoe,6,0.0375545851528,3.5264,0.00980715539927
6,Tahoe,6,0.0361543122601,3.8176,0.00979461567477
7,Tahoe,6,0.0361445783133,3.52,0.00985249681818
8,Tahoe,6,0.0352143482065,3.5288,0.00983295080481
9,Tahoe,6,0.0342334679991,3.6336,0.00972446983708
10,Tahoe,6,0.0363416111448,3.8184,0.00980442866122
1,Tahoe,7,0.0463768115942,2.632,0.0101427528875
2,Tahoe,7,0.0480241492865,2.7752,0.0101226019026
3,Tahoe,7,0.0489683631362,2.7656,0.0101709730981
4,Tahoe,7,0.0472359200623,2.9368,0.0101652171071
5,Tahoe,7,0.0534268753373,2.8064,0.010068913626
6,Tahoe,7,0.0530148558112,2.6008,0.0100431079668
7,Tahoe,7,0.0477535301669,2.9672,0.0101059495821
8,Tahoe,7,0.0483493631401,2.9288,0.0100794165529
9,Tahoe,7,0.0489204700738,2.784,0.0100601221264
10,Tahoe,7,0.0507843658601,2.856,0.0100605787115
1,Tahoe,8,0.0778706555213,1.6768,0.0104554041031
2,Tahoe,8,0.0786092214664,1.9504,0.0107631456112
3,Tahoe,8,0.0762878489972,1.8792,0.0106263405705
4,Tahoe,8,0.0781451266638,1.7176,0.0106231197019
5,Tahoe,8,0.0779334500876,1.6848,0.0106101101614
6,Tahoe,8,0.0702938840349,1.8728,0.0106813114054
7,Tahoe,8,0.0792970424346,1.7184,0.0105873002793
8,Tahoe,8,0.0815831987076,1.8192,0.0106834177661
9,Tahoe,8,0.078137332281,1.8688,0.0107636271404
10,Tahoe,8,0.0826977117623,1.828,0.0106995115974
1,Tahoe,9,0.136996904025,0.892,0.010912490583
2,Tahoe,9,0.147128245476,0.8672,0.0108237361624
3,Tahoe,9,0.134306569343,0.9488,0.0108869966273
4,Tahoe,9,0.139231327049,0.9496,0.0109693647852
5,Tahoe,9,0.138328530259,0.9568,0.0109703277592
6,Tahoe,9,0.137195121951,0.9056,0.0109187111307
7,Tahoe,9,0.136,0.9504,0.010883219697
8,Tahoe,9,0.152482269504,0.7648,0.0106550930962
9,Tahoe,9,0.135004042037,0.856,0.0108030803738
10,Tahoe,9,0.139124293785,0.9752,0.0108860172272
1,Tahoe,10,0.270053475936,0.2184,0.0114245091575
2,Tahoe,10,0.272445820433,0.188,0.0112773617021
3,Tahoe,10,0.289808917197,0.1784,0.011500470852
4,Tahoe,10,0.268348623853,0.2552,0.0113206081505
5,Tahoe,10,0.236585365854,0.2504,0.0113150223642
6,Tahoe,10,0.260416666667,0.1704,0.0113976338028
7,Tahoe,10,0.314079422383,0.152,0.0111843578947
8,Tahoe,10,0.293233082707,0.1504,0.0111956702128
9,Tahoe,10,0.290456431535,0.1368,0.0113493274854
10,Tahoe,10,0.264150943396,0.2496,0.0112234038462
1,Reno,1,0.00821269487751,5.7,0.0105439121404
2,Reno,1,0.00929102344197,5.5448,0.0105095971721
3,Reno,1,0.00866694180768,5.7648,0.0106285840966
4,Reno,1,0.00961235423889,5.028,0.010306401432
5,Reno,1,0.00846696600385,6.1832,0.0105096412214
6,Reno,1,0.00797689451245,5.7704,0.0107963958131
7,Reno,1,0.00965073529412,5.172,0.0104002538283
8,Reno,1,0.00856408792464,5.5568,0.010665218543
9,Reno,1,0.00930893026191,5.0232,0.0103945994585
10,Reno,1,0.00850837543207,5.9664,0.0104139721105
1,Reno,2,0.0126824183461,4.5464,0.0100622428295
2,Reno,2,0.0124099279424,3.9472,0.00985681820024
3,Reno,2,0.0116872427984,4.8032,0.0100509143904
4,Reno,2,0.0129894937918,4.1336,0.00996472924327
5,Reno,2,0.012104283054,4.244,0.0100998908577
6,Reno,2,0.0113795518207,4.5176,0.00993396387462
7,Reno,2,0.0125831385943,4.3944,0.00997019697797
8,Reno,2,0.0115035644848,4.8808,0.00980588001967
9,Reno,2,0.0112044817927,4.8008,0.0101021553074
10,Reno,2,0.0111438872501,4.8272,0.0101519976798
1,Reno,3,0.0142945929149,3.8064,0.00964858932325
2,Reno,3,0.0154117129018,3.5776,0.00939340250447
3,Reno,3,0.0153546712803,3.6424,0.00954020755546
4,Reno,3,0.0151095977868,3.7024,0.00959477506482
5,Reno,3,0.0167572463768,3.4736,0.00963712851221
6,Reno,3,0.0166017626563,3.8384,0.0096430464777
7,Reno,3,0.0149614961496,3.5816,0.00958583359392
8,Reno,3,0.014742014742,3.8496,0.0095578584788
9,Reno,3,0.0164075993092,3.6448,0.00962824956102
10,Reno,3,0.0147625160462,3.684,0.00975669663409
1,Reno,4,0.0196636481242,3.0312,0.00961197176036
2,Reno,4,0.0185378590078,3.0072,0.00947662569832
3,Reno,4,0.0179428860248,3.1088,0.00928874781266
4,Reno,4,0.0200980392157,3.1984,0.0095580987994
5,Reno,4,0.0204025365316,2.8424,0.00950616746411
6,Reno,4,0.0178949846951,3.3368,0.00957102948933
7,Reno,4,0.0187172448216,3.1456,0.00932299338759
8,Reno,4,0.0185614849188,3.384,0.00959161513002
9,Reno,4,0.0186150409531,3.1632,0.00966575189681
10,Reno,4,0.0201942740286,3.0664,0.00959199165145
1,Reno,5,0.0224163027656,2.6864,0.00966290946992
2,Reno,5,0.0225522552255,2.8432,0.00955812718064
3,Reno,5,0.0246500304321,2.564,0.00957297472699
4,Reno,5,0.0273037542662,2.508,0.00952277767145
5,Reno,5,0.0223398001176,2.6608,0.00967036079375
6,Reno,5,0.0267536704731,2.3864,0.00938815420717
7,Reno,5,0.0234260614934,2.668,0.00940051934033
8,Reno,5,0.0254601226994,2.5416,0.00961432483475
9,Reno,5,0.024552281918,2.7016,0.00952133639325
10,Reno,5,0.0262008733624,2.4976,0.00939632222934
1,Reno,6,0.0360908353609,1.9016,0.00978049305848
2,Reno,6,0.0315469403269,2.0384,0.00968459183673
3,Reno,6,0.0366897676315,1.8904,0.00962321878967
4,Reno,6,0.0352,1.9296,0.00952632669983
5,Reno,6,0.034045922407,1.952,0.00955154754098
6,Reno,6,0.0311341734618,2.0912,0.00955955279265
7,Reno,6,0.0351882160393,1.8864,0.00973563443596
8,Reno,6,0.0324990661188,2.072,0.00975065984556
9,Reno,6,0.0339622641509,2.048,0.00959768867188
10,Reno,6,0.0354852501069,1.8048,0.00955590691489
1,Reno,7,0.0550143266476,1.3192,0.00969595209218
2,Reno,7,0.0497762863535,1.3592,0.00963551206592
3,Reno,7,0.0543909348442,1.3352,0.00956638046735
4,Reno,7,0.053460889139,1.3456,0.00939181093936
5,Reno,7,0.0441400304414,1.5072,0.00945164543524
6,Reno,7,0.05,1.4896,0.00954513426423
7,Reno,7,0.0464411913175,1.5112,0.00982875330863
8,Reno,7,0.0487276664862,1.4056,0.00965608821855
9,Reno,7,0.044992743106,1.5792,0.00955559219858
10,Reno,7,0.0488841657811,1.432,0.00964741117318
1,Reno,8,0.0689415041783,1.0696,0.0100122924458
2,Reno,8,0.0703729767769,1.0568,0.00975524299773
3,Reno,8,0.0658644711843,1.18,0.00972976610169
4,Reno,8,0.0694259012016,1.1152,0.00987205667145
5,Reno,8,0.0705079605762,0.9808,0.00978946166395
6,Reno,8,0.0684462696783,1.0888,0.00991143717855
7,Reno,8,0.0699558173785,1.0104,0.00993007284244
8,Reno,8,0.0766396462786,1.0024,0.00991045730247
9,Reno,8,0.0761460761461,0.9512,0.00986112699748
10,Reno,8,0.0674525212836,1.1392,0.00983817485955
1,Reno,9,0.125274725275,0.6368,0.010205790201
2,Reno,9,0.105207226355,0.6736,0.0102163562945
3,Reno,9,0.124060150376,0.5592,0.0100532503577
4,Reno,9,0.110042735043,0.6664,0.0102590180072
5,Reno,9,0.1088664422,0.6352,0.0100081108312
6,Reno,9,0.117713004484,0.6296,0.010229884371
7,Reno,9,0.129824561404,0.5952,0.0100268346774
8,Reno,9,0.116121758737,0.6272,0.0100952079082
9,Reno,9,0.111849390919,0.6416,0.00991885411471
10,Reno,9,0.120509849363,0.6072,0.00998094071146
1,Reno,10,0.247058823529,0.2048,0.0112911914063
2,Reno,10,0.25,0.1896,0.0112618059072
3,Reno,10,0.262411347518,0.1664,0.0113011105769
4,Reno,10,0.246753246753,0.1392,0.0112469712644
5,Reno,10,0.266666666667,0.176,0.0110752318182
6,Reno,10,0.258741258741,0.1696,0.0112339716981
7,Reno,10,0.270742358079,0.1336,0.0112827844311
8,Reno,10,0.279661016949,0.136,0.0112558823529
9,Reno,10,0.267912772586,0.188,0.0111372
10,Reno,10,0.241258741259,0.1736,0.0109755023041
1,NewReno,1,0.0100633619083,8.4992,0.0107990814194
2,NewReno,1,0.00869323961898,8.5752,0.0108502626178
3,NewReno,1,0.00962784669506,8.5584,0.0109240756216
4,NewReno,1,0.00976017847183,8.5224,0.0107522335492
5,NewReno,1,0.0094003833166,8.6832,0.0109311685093
6,NewReno,1,0.00896564741412,8.4008,0.0109092821636
8,NewReno,1,0.0102354145343,8.5096,0.0107335479929
9,NewReno,1,0.00965086573943,8.3736,0.0108439421993
10,NewReno,1,0.0097195223549,8.5584,0.0109112198542
1,NewReno,2,0.0136137356497,7.7672,0.0101118481821
2,NewReno,2,0.0120874500736,7.5192,0.0101594815406
3,NewReno,2,0.0133591898298,7.3264,0.00996707174055
4,NewReno,2,0.0124762106154,7.472,0.0101511559957
5,NewReno,2,0.011531069827,7.4064,0.0102239836898
6,NewReno,2,0.012337732003,7.3648,0.0100573894199
7,NewReno,2,0.0125038751679,7.6448,0.0102064693386
8,NewReno,2,0.0124277771721,7.2472,0.0100483494867
9,NewReno,2,0.0127041742287,7.3984,0.0102245020545
10,NewReno,2,0.0130790190736,7.244,0.0101443950304
1,NewReno,3,0.0168485999051,6.6288,0.00998739898624
2,NewReno,3,0.0162261831592,6.4024,0.00987273422467
3,NewReno,3,0.0147566345353,6.6232,0.0100250172726
4,NewReno,3,0.0170121001557,6.564,0.0100739250457
5,NewReno,3,0.0153902979562,6.3976,0.00974173702638
6,NewReno,3,0.0159466857075,6.6152,0.00993492103035
7,NewReno,3,0.0164542867747,6.36,0.00987309660377
8,NewReno,3,0.0171499074645,6.3728,0.00982211599297
9,NewReno,3,0.0172497570457,6.472,0.00968325995056
10,NewReno,3,0.0163056704794,6.4672,0.00978700581395
1,NewReno,4,0.0203418561944,5.548,0.00983933482336
2,NewReno,4,0.0205086136177,5.7312,0.00993597892239
3,NewReno,4,0.0217084860445,5.552,0.00967279697406
4,NewReno,4,0.019550342131,5.6168,0.00980609001567
5,NewReno,4,0.0211683848797,5.6968,0.00983066423255
6,NewReno,4,0.0213726271074,5.8976,0.00987014785676
7,NewReno,4,0.0201387943938,5.7608,0.00990487348979
8,NewReno,4,0.0211711108133,5.844,0.00996282464066
9,NewReno,4,0.0223768590531,5.732,0.00987173328681
10,NewReno,4,0.0221149979895,5.8368,0.00998301274671
1,NewReno,5,0.0252624671916,4.7536,0.0100068209357
2,NewReno,5,0.0281666941196,4.72,0.00996992881356
3,NewReno,5,0.026681759379,4.8152,0.0100700707759
4,NewReno,5,0.0257715036113,4.748,0.00992536882898
5,NewReno,5,0.027224435591,4.688,0.00990699897611
6,NewReno,5,0.0278006251028,4.728,0.00992102165821
7,NewReno,5,0.0277352390676,4.5712,0.00986875131257
8,NewReno,5,0.0280186791194,4.6624,0.00979416935484
9,NewReno,5,0.0263662511985,4.8744,0.0100016477925
10,NewReno,5,0.0256287041486,4.8664,0.0100854215025
1,NewReno,6,0.0370743501914,3.8232,0.0101375114041
2,NewReno,6,0.0330140615447,3.796,0.00994242023182
3,NewReno,6,0.0347604084839,3.932,0.0102299230926
4,NewReno,6,0.0364802565644,3.8456,0.0100586923237
5,NewReno,6,0.0346740638003,3.8976,0.010130989532
6,NewReno,6,0.0379870765616,3.9304,0.0101640502748
7,NewReno,6,0.0351840553183,3.7952,0.0100007116358
8,NewReno,6,0.0320370743502,3.8432,0.0100427726894
9,NewReno,6,0.0377065111759,3.9608,0.0102351397697
10,NewReno,6,0.0364161849711,4.0008,0.0102955888822
1,NewReno,7,0.0536609829488,3.0192,0.0103773524112
2,NewReno,7,0.048558815892,2.9312,0.0102044445961
3,NewReno,7,0.0481187611979,2.9752,0.0102130871202
4,NewReno,7,0.057268722467,2.9104,0.0101661195712
5,NewReno,7,0.0514841082217,2.8888,0.0103351315425
6,NewReno,7,0.0527119938885,2.976,0.0104477895161
7,NewReno,7,0.0515437611636,2.9736,0.0103253373688
8,NewReno,7,0.0489281210593,3.0168,0.0104357395916
9,NewReno,7,0.0501240694789,3.0624,0.0105254414838
10,NewReno,7,0.0493765586035,3.0496,0.0105177909234
1,NewReno,8,0.0831728917982,1.9048,0.0107361713566
2,NewReno,8,0.0798978475009,2.0176,0.0106626086439
3,NewReno,8,0.077528532074,1.8752,0.0105151791809
4,NewReno,8,0.076166180758,2.028,0.0106916130178
5,NewReno,8,0.0806863818912,2.0144,0.0107355456712
6,NewReno,8,0.0787878787879,1.824,0.0104629364035
7,NewReno,8,0.0818568391212,2.0728,0.0108462115014
8,NewReno,8,0.075028419856,1.9528,0.0103315378943
9,NewReno,8,0.0716624226992,2.0416,0.0106465427116
10,NewReno,8,0.0733104238259,1.9416,0.0105220931191
1,NewReno,9,0.147494707128,0.9664,0.0107400736755
2,NewReno,9,0.139290407359,1.048,0.0109936687023
3,NewReno,9,0.129581151832,1.064,0.0108184804511
4,NewReno,9,0.141605839416,0.9408,0.0108469353741
5,NewReno,9,0.121967654987,1.0424,0.0108621634689
6,NewReno,9,0.146831530139,0.8832,0.0106969112319
7,NewReno,9,0.135416666667,0.996,0.0108165855422
8,NewReno,9,0.139178844816,0.9896,0.0108031665319
9,NewReno,9,0.125664893617,1.052,0.0107990380228
10,NewReno,9,0.138944555778,1.0312,0.010952840962
1,NewReno,10,0.28164556962,0.1816,0.0113492334802
2,NewReno,10,0.257471264368,0.2584,0.0115223622291
3,NewReno,10,0.269035532995,0.2304,0.0111273645833
4,NewReno,10,0.276923076923,0.1504,0.0111062287234
5,NewReno,10,0.275659824047,0.1976,0.011475951417
6,NewReno,10,0.249388753056,0.2456,0.0114401986971
7,NewReno,10,0.257653061224,0.2328,0.0112416907216
8,NewReno,10,0.282608695652,0.1584,0.0110047070707
9,NewReno,10,0.28102189781,0.1576,0.0113370507614
10,NewReno,10,0.257525083612,0.1776,0.0114727747748
1,Vegas,1,0.0,8.96,0.00669082035714
2,Vegas,1,0.0,8.9672,0.00756329779641
3,Vegas,1,0.0,8.9664,0.0075683092434
4,Vegas,1,0.0,8.9712,0.00668075548422
5,Vegas,1,0.0,8.9488,0.0067016480422
6,Vegas,1,0.0,8.9696,0.00756334552266
7,Vegas,1,0.0,8.9816,0.00666689587601
8,Vegas,1,0.0,8.9712,0.00668146736223
9,Vegas,1,0.0,8.984,0.00666462368655
10,Vegas,1,0.0,8.9776,0.0066729424345
1,Vegas,2,0.0,7.968,0.00691635803213
2,Vegas,2,0.0,7.9544,0.006933507895
3,Vegas,2,0.0,7.968,0.00691689578313
4,Vegas,2,0.0,7.9904,0.00688843261914
5,Vegas,2,0.0,7.9568,0.00693117393927
6,Vegas,2,0.0,7.9696,0.00691571230677
7,Vegas,2,0.0,7.9848,0.00689594429416
8,Vegas,2,0.0,7.9832,0.00689754344123
9,Vegas,2,0.0,7.9848,0.00689569141369
10,Vegas,2,0.0,7.96,0.00692722331658
1,Vegas,3,0.0,7.0032,0.0082952834133
2,Vegas,3,0.0,6.9704,0.00834949351544
3,Vegas,3,0.0,6.9904,0.00831806271458
4,Vegas,3,0.0,6.9904,0.00831758205539
5,Vegas,3,0.0,6.9808,0.00719657002063
6,Vegas,3,0.0,6.9872,0.0083236720861
7,Vegas,3,0.0,6.9816,0.00833295955082
8,Vegas,3,0.0,6.9552,0.00723411939268
9,Vegas,3,0.0,7.0112,0.00828363692378
10,Vegas,3,0.0,6.972,0.00721027056799
1,Vegas,4,0.0,5.964,0.0076244464118
2,Vegas,4,0.0,5.984,0.00846194772727
3,Vegas,4,0.0,5.9896,0.0079799806331
4,Vegas,4,0.0,5.9992,0.00888181224163
5,Vegas,4,0.0,5.9888,0.00890239620625
6,Vegas,4,0.0,5.9488,0.00771617805272
7,Vegas,4,0.0,5.968,0.00894490147453
8,Vegas,4,0.0,6.0224,0.00883433196068
9,Vegas,4,0.0,5.9872,0.00890441381614
10,Vegas,4,0.0,5.9696,0.00814567461806
1,Vegas,5,0.0,4.9984,0.00969810211268
2,Vegas,5,0.00048465266559,4.9496,0.00978091126556
3,Vegas,5,0.000478545222524,5.0128,0.0093504291414
4,Vegas,5,0.000480923372876,4.988,0.00810121395349
5,Vegas,5,0.000320924261874,4.984,0.00969205955056
6,Vegas,5,0.000319386777387,5.008,0.00850813354633
7,Vegas,5,0.000483014007406,4.9664,0.00871744635954
8,Vegas,5,0.00016020506248,4.9928,0.00970232414677
9,Vegas,5,0.000321595111754,4.9736,0.00815244635676
10,Vegas,5,0.00032175032175,4.9712,0.00858018233022
1,Vegas,6,0.00104362346066,3.8288,0.008915843084
2,Vegas,6,0.00108766586905,3.6736,0.0090479912892
3,Vegas,6,0.000595947556615,4.0248,0.00885630948122
4,Vegas,6,0.000872790748418,3.6632,0.008904305962
5,Vegas,6,0.00100020004001,3.9952,0.00909325270324
6,Vegas,6,0.000600120024005,3.9968,0.00928367554043
7,Vegas,6,0.000598205383848,4.0096,0.00889859197925
8,Vegas,6,0.000990491283677,4.0344,0.00935530775332
9,Vegas,6,0.00125287116308,3.8264,0.00894004369643
10,Vegas,6,0.000795703202705,4.0184,0.00910244913398
1,Vegas,7,0.00385144429161,2.8968,0.00990529190831
2,Vegas,7,0.00211920529801,3.0136,0.00955282665251
3,Vegas,7,0.00385250412768,2.896,0.00994621160221
4,Vegas,7,0.00371648526679,3.0024,0.00980035784706
5,Vegas,7,0.00631694589399,2.8944,0.00972928524046
6,Vegas,7,0.00570450656018,2.7888,0.00992163625932
7,Vegas,7,0.00691754288877,2.8712,0.00986850599053
8,Vegas,7,0.00578947368421,3.0224,0.0100558779778
9,Vegas,7,0.00547495209417,2.9064,0.0101012631434
10,Vegas,7,0.00324763193505,2.9464,0.00990632717893
1,Vegas,8,0.0188323917137,2.084,0.0100683143954
2,Vegas,8,0.0160857908847,2.0552,0.0100826177501
3,Vegas,8,0.0230648944488,1.9992,0.0100974489796
4,Vegas,8,0.0163311811622,2.072,0.0099817988417
5,Vegas,8,0.015601217656,2.0696,0.0100352396598
6,Vegas,8,0.0166729821902,2.076,0.00998242157996
7,Vegas,8,0.0229151014275,2.0808,0.0102253836986
8,Vegas,8,0.0179007323027,1.9312,0.0100612352941
9,Vegas,8,0.0176891230711,2.088,0.00987266321839
10,Vegas,8,0.0154425612053,2.0912,0.00992374980872
1,Vegas,9,0.0714859437751,0.9248,0.0106521955017
2,Vegas,9,0.096992481203,0.9608,0.0109933572023
3,Vegas,9,0.0933113129645,0.8784,0.0109915947177
4,Vegas,9,0.0727013542409,1.0408,0.011016292083
5,Vegas,9,0.0972549019608,0.9208,0.010896986099
6,Vegas,9,0.0782442748092,0.7728,0.0105078426501
7,Vegas,9,0.132208157525,0.4936,0.0109357730956
8,Vegas,9,0.0476935105551,0.9744,0.0105588555008
9,Vegas,9,0.0846036585366,0.9608,0.0109229725229
10,Vegas,9,0.117788461538,0.8808,0.0109502960945
1,Vegas,10,0.230519480519,0.1896,0.0107365400844
2,Vegas,10,0.240816326531,0.1488,0.0112280483871
3,Vegas,10,0.253424657534,0.1744,0.0110784357798
4,Vegas,10,0.242857142857,0.1696,0.0110622169811
5,Vegas,10,0.234113712375,0.1832,0.0110831877729
6,Vegas,10,0.236311239193,0.212,0.0112812981132
7,Vegas,10,0.276595744681,0.1088,0.0113276470588
8,Vegas,10,0.24,0.1976,0.0111530080972
9,Vegas,10,0.217543859649,0.1784,0.0109184887892
10,Vegas,10,0.23381294964,0.1704,0.0115186948357
